level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,bottom,right,label
2,1,92,0,0,0,1048,1578,134,33,-1,,1611,1182,0.0
3,1,92,1,0,0,1048,1578,134,33,-1,,1611,1182,0.0
4,1,92,1,1,0,1048,1578,134,33,-1,,1611,1182,0.0
5,1,92,1,1,1,1044,1574,48,52,30,Pe,1626,1092,0.0
5,1,92,1,1,2,1113,1574,48,52,51,file,1626,1161,0.0
5,1,92,1,1,3,1173,1574,10,52,19,|,1626,1183,0.0
1,1,0,0,0,0,0,0,1236,1658,-1,,1658,1236,0.0
2,1,1,0,0,0,596,1,1,50,-1,,51,597,0.0
3,1,1,1,0,0,596,1,1,50,-1,,51,597,0.0
4,1,1,1,1,0,596,1,1,50,-1,,51,597,0.0
5,1,1,1,1,1,596,1,1,50,95, ,51,597,0.0
2,1,2,0,0,0,1,50,658,3,-1,,53,659,0.0
3,1,2,1,0,0,1,50,658,3,-1,,53,659,0.0
4,1,2,1,1,0,1,50,658,3,-1,,53,659,0.0
5,1,2,1,1,1,1,50,658,3,95, ,53,659,0.0
2,1,3,0,0,0,1,102,658,3,-1,,105,659,0.0
3,1,3,1,0,0,1,102,658,3,-1,,105,659,0.0
4,1,3,1,1,0,1,102,658,3,-1,,105,659,0.0
5,1,3,1,1,1,1,102,658,3,95, ,105,659,0.0
2,1,4,0,0,0,1,256,658,3,-1,,259,659,0.0
3,1,4,1,0,0,1,256,658,3,-1,,259,659,0.0
4,1,4,1,1,0,1,256,658,3,-1,,259,659,0.0
5,1,4,1,1,1,1,256,658,3,95, ,259,659,0.0
2,1,5,0,0,0,1,308,658,3,-1,,311,659,0.0
3,1,5,1,0,0,1,308,658,3,-1,,311,659,0.0
4,1,5,1,1,0,1,308,658,3,-1,,311,659,0.0
5,1,5,1,1,1,1,308,658,3,95, ,311,659,0.0
2,1,6,0,0,0,660,154,576,3,-1,,157,1236,0.0
3,1,6,1,0,0,660,154,576,3,-1,,157,1236,0.0
4,1,6,1,1,0,660,154,576,3,-1,,157,1236,0.0
5,1,6,1,1,1,660,154,576,3,95, ,157,1236,0.0
2,1,7,0,0,0,660,205,576,3,-1,,208,1236,0.0
3,1,7,1,0,0,660,205,576,3,-1,,208,1236,0.0
4,1,7,1,1,0,660,205,576,3,-1,,208,1236,0.0
5,1,7,1,1,1,660,205,576,3,95, ,208,1236,0.0
2,1,8,0,0,0,660,365,576,3,-1,,368,1236,0.0
3,1,8,1,0,0,660,365,576,3,-1,,368,1236,0.0
4,1,8,1,1,0,660,365,576,3,-1,,368,1236,0.0
5,1,8,1,1,1,660,365,576,3,95, ,368,1236,0.0
2,1,9,0,0,0,689,393,204,3,-1,,396,893,0.0
3,1,9,1,0,0,689,393,204,3,-1,,396,893,0.0
4,1,9,1,1,0,689,393,204,3,-1,,396,893,0.0
5,1,9,1,1,1,689,393,204,3,95, ,396,893,0.0
2,1,10,0,0,0,689,394,1,28,-1,,422,690,0.0
3,1,10,1,0,0,689,394,1,28,-1,,422,690,0.0
4,1,10,1,1,0,689,394,1,28,-1,,422,690,0.0
5,1,10,1,1,1,689,394,1,28,95, ,422,690,0.0
2,1,11,0,0,0,718,394,1,28,-1,,422,719,0.0
3,1,11,1,0,0,718,394,1,28,-1,,422,719,0.0
4,1,11,1,1,0,718,394,1,28,-1,,422,719,0.0
5,1,11,1,1,1,718,394,1,28,95, ,422,719,0.0
2,1,12,0,0,0,776,394,1,28,-1,,422,777,0.0
3,1,12,1,0,0,776,394,1,28,-1,,422,777,0.0
4,1,12,1,1,0,776,394,1,28,-1,,422,777,0.0
5,1,12,1,1,1,776,394,1,28,95, ,422,777,0.0
2,1,13,0,0,0,805,394,1,28,-1,,422,806,0.0
3,1,13,1,0,0,805,394,1,28,-1,,422,806,0.0
4,1,13,1,1,0,805,394,1,28,-1,,422,806,0.0
5,1,13,1,1,1,805,394,1,28,95, ,422,806,0.0
2,1,14,0,0,0,863,394,1,28,-1,,422,864,0.0
3,1,14,1,0,0,863,394,1,28,-1,,422,864,0.0
4,1,14,1,1,0,863,394,1,28,-1,,422,864,0.0
5,1,14,1,1,1,863,394,1,28,95, ,422,864,0.0
2,1,15,0,0,0,892,394,1,28,-1,,422,893,0.0
3,1,15,1,0,0,892,394,1,28,-1,,422,893,0.0
4,1,15,1,1,0,892,394,1,28,-1,,422,893,0.0
5,1,15,1,1,1,892,394,1,28,95, ,422,893,0.0
2,1,16,0,0,0,660,420,576,5,-1,,425,1236,0.0
3,1,16,1,0,0,660,420,576,5,-1,,425,1236,0.0
4,1,16,1,1,0,660,420,576,5,-1,,425,1236,0.0
5,1,16,1,1,1,660,420,576,5,95, ,425,1236,0.0
2,1,17,0,0,0,689,420,547,5,-1,,425,1236,0.0
3,1,17,1,0,0,689,420,547,5,-1,,425,1236,0.0
4,1,17,1,1,0,689,420,547,5,-1,,425,1236,0.0
5,1,17,1,1,1,689,420,547,5,95, ,425,1236,0.0
2,1,18,0,0,0,689,420,547,5,-1,,425,1236,0.0
3,1,18,1,0,0,689,420,547,5,-1,,425,1236,0.0
4,1,18,1,1,0,689,420,547,5,-1,,425,1236,0.0
5,1,18,1,1,1,689,420,547,5,95, ,425,1236,0.0
2,1,19,0,0,0,689,420,547,5,-1,,425,1236,0.0
3,1,19,1,0,0,689,420,547,5,-1,,425,1236,0.0
4,1,19,1,1,0,689,420,547,5,-1,,425,1236,0.0
5,1,19,1,1,1,689,420,547,5,95, ,425,1236,0.0
2,1,20,0,0,0,950,480,286,1,-1,,481,1236,0.0
3,1,20,1,0,0,950,480,286,1,-1,,481,1236,0.0
4,1,20,1,1,0,950,480,286,1,-1,,481,1236,0.0
5,1,20,1,1,1,950,480,286,1,95, ,481,1236,0.0
2,1,21,0,0,0,1043,326,1,212,-1,,538,1044,0.0
3,1,21,1,0,0,1043,326,1,212,-1,,538,1044,0.0
4,1,21,1,1,0,1043,326,1,212,-1,,538,1044,0.0
5,1,21,1,1,1,1043,326,1,212,95, ,538,1044,0.0
2,1,22,0,0,0,950,537,286,1,-1,,538,1236,0.0
3,1,22,1,0,0,950,537,286,1,-1,,538,1236,0.0
4,1,22,1,1,0,950,537,286,1,-1,,538,1236,0.0
5,1,22,1,1,1,950,537,286,1,95, ,538,1236,0.0
2,1,23,0,0,0,11,3,1182,555,-1,,558,1193,0.0
3,1,23,1,0,0,11,3,1182,555,-1,,558,1193,0.0
4,1,23,1,1,0,55,3,1138,17,-1,,20,1193,0.0
5,1,23,1,1,1,55,5,103,15,91,REISSUED,20,158,0.0
5,1,23,1,1,2,216,7,6,7,30,{a,14,222,0.0
5,1,23,1,1,3,236,0,70,24,71,Employee's,24,306,0.0
5,1,23,1,1,4,312,4,35,10,96,social,14,347,0.0
5,1,23,1,1,5,352,4,48,13,96,security,17,400,0.0
5,1,23,1,1,6,406,4,48,10,95,number,14,454,0.0
5,1,23,1,1,7,782,3,35,14,96,"Safe,",17,817,0.0
5,1,23,1,1,8,822,3,71,14,96,"Accurate,",17,893,0.0
5,1,23,1,1,9,1043,0,35,26,95,Visit,26,1078,0.0
5,1,23,1,1,10,1084,4,18,12,95,the,16,1102,0.0
5,1,23,1,1,11,1108,4,23,12,96,IRS,16,1131,0.0
5,1,23,1,1,12,1136,4,57,12,96,Website,16,1193,0.0
4,1,23,1,2,0,44,6,1136,48,-1,,54,1180,0.0
5,1,23,1,2,1,44,19,126,32,96,STATEMENT,51,170,0.0
5,1,23,1,2,2,312,28,150,15,89,768-05-9800,43,462,0.0
5,1,23,1,2,3,612,29,28,10,87,OMB,39,640,0.0
5,1,23,1,2,4,646,29,14,10,93,No.,39,660,0.0
5,1,23,1,2,5,671,29,57,10,74,1548-0008,39,728,0.0
5,1,23,1,2,6,781,28,44,12,92,FAST!,40,825,0.0
5,1,23,1,2,7,835,28,28,12,96,Use,40,863,0.0
5,1,23,1,2,8,900,6,56,48,12,e~,54,956,0.0
5,1,23,1,2,9,972,6,72,48,78,tile),54,1044,0.0
5,1,23,1,2,10,1048,30,12,11,96,at,41,1060,0.0
5,1,23,1,2,11,1069,21,25,31,14,www,52,1094,0.0
5,1,23,1,2,12,1102,21,20,31,14,irs.,52,1122,0.0
5,1,23,1,2,13,1122,29,58,15,61,goviefile.,44,1180,0.0
4,1,23,1,3,0,12,56,1143,13,-1,,69,1155,0.0
5,1,23,1,3,1,12,56,7,10,79,b,66,19,0.0
5,1,23,1,3,2,29,56,54,13,90,Employer,69,83,0.0
5,1,23,1,3,3,88,56,70,10,95,identification,66,158,0.0
5,1,23,1,3,4,164,56,42,10,96,number,66,206,0.0
5,1,23,1,3,5,681,56,4,10,70,1,66,685,0.0
5,1,23,1,3,6,704,56,40,13,79,"Wages,",69,744,0.0
5,1,23,1,3,7,753,57,24,12,95,"tips,",69,777,0.0
5,1,23,1,3,8,783,56,28,10,96,other,66,811,0.0
5,1,23,1,3,9,819,48,76,26,96,compensation,74,895,0.0
5,1,23,1,3,10,970,56,7,10,31,2,66,977,0.0
5,1,23,1,3,11,995,56,41,10,83,Federal,66,1036,0.0
5,1,23,1,3,12,1042,59,40,7,96,income,66,1082,0.0
5,1,23,1,3,13,1087,57,16,9,96,tax,66,1103,0.0
5,1,23,1,3,14,1109,56,46,10,96,withheld,66,1155,0.0
4,1,23,1,4,0,66,80,1028,15,-1,,95,1094,0.0
5,1,23,1,4,1,66,80,136,15,92,83-1015714,95,202,0.0
5,1,23,1,4,2,725,80,108,15,89,168250.2,95,833,0.0
5,1,23,1,4,3,986,80,108,15,91,53860.77,95,1094,0.0
4,1,23,1,5,0,13,108,1139,13,-1,,121,1152,0.0
5,1,23,1,5,1,13,111,6,7,48,¢,118,19,0.0
5,1,23,1,5,2,29,108,62,13,94,Employers,121,91,0.0
5,1,23,1,5,3,97,111,30,7,87,"name,",118,127,0.0
5,1,23,1,5,4,137,108,44,10,90,"address,",118,181,0.0
5,1,23,1,5,5,191,108,19,10,96,and,118,210,0.0
5,1,23,1,5,6,215,108,18,10,96,ZIP,118,233,0.0
5,1,23,1,5,7,239,108,26,10,96,code,118,265,0.0
5,1,23,1,5,8,681,108,6,10,69,3,118,687,0.0
5,1,23,1,5,9,705,108,34,10,89,Social,118,739,0.0
5,1,23,1,5,10,747,100,43,25,93,security,125,790,0.0
5,1,23,1,5,11,797,111,33,10,96,wages,121,830,0.0
5,1,23,1,5,12,970,108,7,10,66,4,118,977,0.0
5,1,23,1,5,13,995,108,34,10,71,Social,118,1029,0.0
5,1,23,1,5,14,1035,108,117,13,96,security,121,1152,0.0
5,1,23,1,5,15,1084,100,18,25,96,tax,125,1102,0.0
5,1,23,1,5,16,1107,108,45,13,96,withheld,121,1152,0.0
4,1,23,1,6,0,64,133,1030,15,-1,,148,1094,0.0
5,1,23,1,6,1,64,133,69,15,96,White,148,133,0.0
5,1,23,1,6,2,149,134,40,14,96,PLC,148,189,0.0
5,1,23,1,6,3,206,134,39,14,96,Inc,148,245,0.0
5,1,23,1,6,4,725,133,122,15,84,159372.62,148,847,0.0
5,1,23,1,6,5,986,133,108,15,90,12192.01,148,1094,0.0
4,1,23,1,7,0,65,159,1054,28,-1,,187,1119,0.0
5,1,23,1,7,1,65,167,68,15,96,21769,182,133,0.0
5,1,23,1,7,2,148,167,83,15,96,Walker,182,231,0.0
5,1,23,1,7,3,247,167,97,20,96,Landing,187,344,0.0
5,1,23,1,7,4,681,159,6,10,72,5,169,687,0.0
5,1,23,1,7,5,705,159,51,10,81,Medicare,169,756,0.0
5,1,23,1,7,6,761,162,36,10,96,wages,172,797,0.0
5,1,23,1,7,7,803,159,19,10,91,and,169,822,0.0
5,1,23,1,7,8,827,160,20,12,91,tips,172,847,0.0
5,1,23,1,7,9,970,159,6,10,69,6,169,976,0.0
5,1,23,1,7,10,995,159,51,10,73,Medicare,169,1046,0.0
5,1,23,1,7,11,1051,160,18,9,96,tax,169,1069,0.0
5,1,23,1,7,12,1073,159,46,10,96,withheld,169,1119,0.0
4,1,23,1,8,0,724,184,420,15,-1,,199,1144,0.0
5,1,23,1,8,1,724,184,124,15,92,206499.26,199,848,0.0
5,1,23,1,8,2,1050,184,94,15,94,5988.48,199,1144,0.0
4,1,23,1,9,0,64,201,1008,22,-1,,223,1072,0.0
5,1,23,1,9,1,64,201,125,15,91,Bakerfurt,216,189,0.0
5,1,23,1,9,2,246,202,28,14,87,NJ,216,274,0.0
5,1,23,1,9,3,304,201,137,15,95,06199-9819,216,441,0.0
5,1,23,1,9,4,681,210,5,10,33,7,220,686,0.0
5,1,23,1,9,5,705,210,34,10,85,Social,220,739,0.0
5,1,23,1,9,6,747,198,41,29,94,security,227,788,0.0
5,1,23,1,9,7,795,211,19,12,96,tips,223,814,0.0
5,1,23,1,9,8,970,210,6,10,20,@,220,976,0.0
5,1,23,1,9,9,994,210,53,10,70,Allocated,220,1047,0.0
5,1,23,1,9,10,1052,211,20,12,96,tips,223,1072,0.0
4,1,23,1,10,0,725,235,446,15,-1,,250,1171,0.0
5,1,23,1,10,1,725,235,122,15,87,159372.62,250,847,0.0
5,1,23,1,10,2,1049,235,122,15,89,206499.26,250,1171,0.0
4,1,23,1,11,0,11,262,1122,13,-1,,275,1133,0.0
5,1,23,1,11,1,11,262,7,10,29,‘d,272,18,0.0
5,1,23,1,11,2,29,262,39,10,94,Control,272,68,0.0
5,1,23,1,11,3,74,262,42,10,96,number,272,116,0.0
5,1,23,1,11,4,680,262,7,10,67,9,272,687,0.0
5,1,23,1,11,5,704,262,48,10,75,Advance,272,752,0.0
5,1,23,1,11,6,758,262,19,10,92,EIC,272,777,0.0
5,1,23,1,11,7,783,263,48,12,96,payment,275,831,0.0
5,1,23,1,11,8,964,262,13,10,81,10,272,977,0.0
5,1,23,1,11,9,995,262,60,13,73,Dependent,275,1055,0.0
5,1,23,1,11,10,1061,265,23,7,96,care,272,1084,0.0
5,1,23,1,11,11,1090,262,43,10,93,benefits,272,1133,0.0
4,1,23,1,12,0,66,286,1022,15,-1,,301,1088,0.0
5,1,23,1,12,1,66,286,95,15,95,7480956,301,161,0.0
5,1,23,1,12,2,1050,286,38,15,95,164,301,1088,0.0
4,1,23,1,13,0,12,313,1163,13,-1,,326,1175,0.0
5,1,23,1,13,1,29,313,65,13,81,Employee's,326,94,0.0
5,1,23,1,13,2,99,313,20,10,94,first,323,119,0.0
5,1,23,1,13,3,125,316,30,7,94,name,323,155,0.0
5,1,23,1,13,4,161,313,19,10,96,and,323,180,0.0
5,1,23,1,13,5,186,313,28,10,95,initial,323,214,0.0
5,1,23,1,13,6,280,313,23,10,95,Last,323,303,0.0
5,1,23,1,13,7,309,316,30,7,94,name,323,339,0.0
5,1,23,1,13,8,674,313,11,10,56,71,323,685,0.0
5,1,23,1,13,9,705,313,68,13,69,Nonqualified,326,773,0.0
5,1,23,1,13,10,779,313,29,13,65,"plans,",326,808,0.0
5,1,23,1,13,11,966,313,20,10,36,12a,323,986,0.0
5,1,23,1,13,12,1009,313,22,10,64,See,323,1031,0.0
5,1,23,1,13,13,1037,313,92,10,95,instructions,323,1129,0.0
5,1,23,1,13,14,1112,305,19,25,96,for,330,1131,0.0
5,1,23,1,13,15,1134,313,22,10,96,box,323,1156,0.0
5,1,23,1,13,16,1162,313,13,10,91,12,323,1175,0.0
4,1,23,1,14,0,725,344,377,15,-1,,359,1102,0.0
5,1,23,1,14,1,725,344,39,15,96,149,359,764,0.0
5,1,23,1,14,2,1050,344,52,15,96,6335,359,1102,0.0
4,1,23,1,15,0,65,359,922,22,-1,,381,987,0.0
5,1,23,1,15,1,65,359,94,16,96,Trevor,375,159,0.0
5,1,23,1,15,2,192,359,95,16,96,Duncan,375,287,0.0
5,1,23,1,15,3,674,370,13,10,58,13,380,687,0.0
5,1,23,1,15,4,693,371,43,10,53,Siatutory,381,736,0.0
5,1,23,1,15,5,780,371,50,8,60,Relvement,379,830,0.0
5,1,23,1,15,6,866,371,53,10,65,Third-party,381,919,0.0
5,1,23,1,15,7,966,370,21,10,63,1b,380,987,0.0
4,1,23,1,16,0,693,385,213,9,-1,,394,906,0.0
5,1,23,1,16,1,693,385,44,9,12,empoyee,394,737,0.0
5,1,23,1,16,2,780,385,18,9,39,plan,394,798,0.0
5,1,23,1,16,3,867,385,18,8,85,sick,393,885,0.0
5,1,23,1,16,4,895,387,11,7,85,pay,394,906,0.0
4,1,23,1,17,0,66,396,1023,22,-1,,418,1089,0.0
5,1,23,1,17,1,66,396,76,17,96,41435,413,142,1.0
5,1,23,1,17,2,161,396,93,22,96,Hughes,418,254,1.0
5,1,23,1,17,3,272,396,79,17,96,Drive,413,351,1.0
5,1,23,1,17,4,1050,398,39,15,96,663,413,1089,0.0
4,1,23,1,18,0,64,427,922,30,-1,,457,986,0.0
5,1,23,1,18,1,64,436,48,16,93,New,452,112,1.0
5,1,23,1,18,2,129,435,159,22,91,Teresaberg,457,288,1.0
5,1,23,1,18,3,352,436,30,16,93,KS,452,382,1.0
5,1,23,1,18,4,403,435,155,17,93,99528-9775,452,558,0.0
5,1,23,1,18,5,674,427,13,10,49,44,437,687,0.0
5,1,23,1,18,6,705,427,31,10,81,Other,437,736,0.0
5,1,23,1,18,7,741,427,23,13,86,(see,440,764,0.0
5,1,23,1,18,8,770,427,50,10,96,enclosed,437,820,0.0
5,1,23,1,18,9,826,427,35,10,96,Notice,437,861,0.0
5,1,23,1,18,10,866,428,10,9,96,to,437,876,0.0
5,1,23,1,18,11,882,427,61,13,94,Employee),440,943,0.0
5,1,23,1,18,12,949,419,11,25,46,|,444,960,0.0
5,1,23,1,18,13,966,427,20,10,38,12c,437,986,0.0
4,1,23,1,19,0,1007,458,82,15,-1,,473,1089,0.0
5,1,23,1,19,1,1007,459,12,14,66,P,473,1019,0.0
5,1,23,1,19,2,1050,458,39,15,63,/136,473,1089,0.0
4,1,23,1,20,0,966,484,20,10,-1,,494,986,0.0
5,1,23,1,20,1,966,484,20,10,88,12d,494,986,0.0
4,1,23,1,21,0,1050,515,39,15,-1,,530,1089,0.0
5,1,23,1,21,1,1050,515,39,15,95,986,530,1089,0.0
4,1,23,1,22,0,11,545,213,13,-1,,558,224,0.0
5,1,23,1,22,1,11,545,5,10,91,f,555,16,0.0
5,1,23,1,22,2,29,545,65,13,53,Employee's,558,94,0.0
5,1,23,1,22,3,100,545,44,10,91,address,555,144,0.0
5,1,23,1,22,4,150,545,19,10,96,and,555,169,0.0
5,1,23,1,22,5,174,545,18,10,94,ZIP,555,192,0.0
5,1,23,1,22,6,197,545,27,10,96,code,555,224,0.0
2,1,24,0,0,0,659,105,3,454,-1,,559,662,0.0
3,1,24,1,0,0,659,105,3,454,-1,,559,662,0.0
4,1,24,1,1,0,659,105,3,454,-1,,559,662,0.0
5,1,24,1,1,1,659,105,3,454,95, ,559,662,0.0
2,1,25,0,0,0,949,105,3,454,-1,,559,952,0.0
3,1,25,1,0,0,949,105,3,454,-1,,559,952,0.0
4,1,25,1,1,0,949,105,3,454,-1,,559,952,0.0
5,1,25,1,1,1,949,105,3,454,95, ,559,952,0.0
2,1,26,0,0,0,1,556,1235,5,-1,,561,1236,0.0
3,1,26,1,0,0,1,556,1235,5,-1,,561,1236,0.0
4,1,26,1,1,0,1,556,1235,5,-1,,561,1236,0.0
5,1,26,1,1,1,1,556,1235,5,95, ,561,1236,0.0
2,1,27,0,0,0,6,562,52,40,-1,,602,58,0.0
3,1,27,1,0,0,6,562,52,40,-1,,602,58,0.0
4,1,27,1,1,0,6,562,52,10,-1,,572,58,0.0
5,1,27,1,1,1,6,562,13,10,86,15,572,19,0.0
5,1,27,1,1,2,29,562,29,10,86,State,572,58,0.0
4,1,27,1,2,0,15,588,28,14,-1,,602,43,0.0
5,1,27,1,2,1,15,588,28,14,96,AL,602,43,0.0
2,1,28,0,0,0,88,562,159,13,-1,,575,247,0.0
3,1,28,1,0,0,88,562,159,13,-1,,575,247,0.0
4,1,28,1,1,0,88,562,159,13,-1,,575,247,0.0
5,1,28,1,1,1,88,562,62,13,67,Employer's,575,150,0.0
5,1,28,1,1,2,156,563,27,9,95,state,572,183,0.0
5,1,28,1,1,3,189,562,10,10,81,ID,572,199,0.0
5,1,28,1,1,4,205,562,42,10,96,number,572,247,0.0
2,1,29,0,0,0,132,587,136,15,-1,,602,268,0.0
3,1,29,1,0,0,132,587,136,15,-1,,602,268,0.0
4,1,29,1,1,0,132,587,136,15,-1,,602,268,0.0
5,1,29,1,1,1,132,587,136,15,88,703-50-377,602,268,0.0
2,1,30,0,0,0,541,562,119,10,-1,,572,660,0.0
3,1,30,1,0,0,541,562,119,10,-1,,572,660,0.0
4,1,30,1,1,0,541,562,119,10,-1,,572,660,0.0
5,1,30,1,1,1,541,562,11,10,64,TT,572,552,0.0
5,1,30,1,1,2,562,562,29,10,95,State,572,591,0.0
5,1,30,1,1,3,597,565,40,7,93,income,572,637,0.0
5,1,30,1,1,4,642,563,18,9,96,tax,572,660,0.0
2,1,31,0,0,0,538,587,96,15,-1,,602,634,0.0
3,1,31,1,0,0,538,587,96,15,-1,,602,634,0.0
4,1,31,1,1,0,538,587,96,15,-1,,602,634,0.0
5,1,31,1,1,1,538,587,96,15,96,4802.83,602,634,0.0
2,1,32,0,0,0,349,562,146,13,-1,,575,495,0.0
3,1,32,1,0,0,349,562,146,13,-1,,575,495,0.0
4,1,32,1,1,0,349,562,146,13,-1,,575,495,0.0
5,1,32,1,1,1,349,562,12,10,63,16,572,361,0.0
5,1,32,1,1,2,370,562,29,10,92,State,572,399,0.0
5,1,32,1,1,3,404,565,36,10,80,"wages,",575,440,0.0
5,1,32,1,1,4,449,563,20,12,93,"tips,",575,469,0.0
5,1,32,1,1,5,479,563,16,9,73,etc,572,495,0.0
2,1,33,0,0,0,347,587,109,15,-1,,602,456,0.0
3,1,33,1,0,0,347,587,109,15,-1,,602,456,0.0
4,1,33,1,1,0,347,587,109,15,-1,,602,456,0.0
5,1,33,1,1,1,347,587,109,15,83,76475.69,602,456,0.0
2,1,34,0,0,0,3,608,1109,3,-1,,611,1112,0.0
3,1,34,1,0,0,3,608,1109,3,-1,,611,1112,0.0
4,1,34,1,1,0,3,608,1109,3,-1,,611,1112,0.0
5,1,34,1,1,1,3,608,1109,3,95, ,611,1112,0.0
2,1,35,0,0,0,59,558,1,103,-1,,661,60,0.0
3,1,35,1,0,0,59,558,1,103,-1,,661,60,0.0
4,1,35,1,1,0,59,558,1,103,-1,,661,60,0.0
5,1,35,1,1,1,59,558,1,103,95, ,661,60,0.0
2,1,36,0,0,0,340,558,1,103,-1,,661,341,0.0
3,1,36,1,0,0,340,558,1,103,-1,,661,341,0.0
4,1,36,1,1,0,340,558,1,103,-1,,661,341,0.0
5,1,36,1,1,1,340,558,1,103,95, ,661,341,0.0
2,1,37,0,0,0,532,558,1,103,-1,,661,533,0.0
3,1,37,1,0,0,532,558,1,103,-1,,661,533,0.0
4,1,37,1,1,0,532,558,1,103,-1,,661,533,0.0
5,1,37,1,1,1,532,558,1,103,95, ,661,533,0.0
2,1,38,0,0,0,726,562,323,13,-1,,575,1049,0.0
3,1,38,1,0,0,726,562,323,13,-1,,575,1049,0.0
4,1,38,1,1,0,726,562,323,13,-1,,575,1049,0.0
5,1,38,1,1,1,726,562,12,10,77,78,572,738,0.0
5,1,38,1,1,2,748,562,29,10,93,Local,572,777,0.0
5,1,38,1,1,3,782,565,36,10,70,wages.,575,818,0.0
5,1,38,1,1,4,827,563,20,12,94,"tips,",575,847,0.0
5,1,38,1,1,5,857,563,16,9,75,ete,572,873,0.0
5,1,38,1,1,6,930,562,11,10,81,19,572,941,0.0
5,1,38,1,1,7,951,562,29,10,81,Local,572,980,0.0
5,1,38,1,1,8,986,565,40,7,92,income,572,1026,0.0
5,1,38,1,1,9,1031,563,18,9,96,tax,572,1049,0.0
2,1,39,0,0,0,927,587,109,15,-1,,602,1036,0.0
3,1,39,1,0,0,927,587,109,15,-1,,602,1036,0.0
4,1,39,1,1,0,927,587,109,15,-1,,602,1036,0.0
5,1,39,1,1,1,927,587,109,15,91,29884.95,602,1036,0.0
2,1,40,0,0,0,1114,562,102,13,-1,,575,1216,0.0
3,1,40,1,0,0,1114,562,102,13,-1,,575,1216,0.0
4,1,40,1,1,0,1114,562,102,13,-1,,575,1216,0.0
5,1,40,1,1,1,1114,562,13,10,78,20,572,1127,0.0
5,1,40,1,1,2,1137,562,44,13,90,Locality,575,1181,0.0
5,1,40,1,1,3,1186,565,30,7,96,name,572,1216,0.0
2,1,41,0,0,0,1112,591,119,11,-1,,602,1231,0.0
3,1,41,1,0,0,1112,591,119,11,-1,,602,1231,0.0
4,1,41,1,1,0,1112,591,119,11,-1,,602,1231,0.0
5,1,41,1,1,1,1112,591,43,11,95,John,602,1155,0.0
5,1,41,1,1,2,1166,591,65,11,96,Manors,602,1231,0.0
2,1,42,0,0,0,725,587,122,15,-1,,602,847,0.0
3,1,42,1,0,0,725,587,122,15,-1,,602,847,0.0
4,1,42,1,1,0,725,587,122,15,-1,,602,847,0.0
5,1,42,1,1,1,725,587,122,15,90,124601.64,602,847,0.0
2,1,43,0,0,0,1234,1,2,660,-1,,661,1236,0.0
3,1,43,1,0,0,1234,1,2,660,-1,,661,1236,0.0
4,1,43,1,1,0,1234,1,2,660,-1,,661,1236,0.0
5,1,43,1,1,1,1234,1,2,660,95, ,661,1236,0.0
2,1,44,0,0,0,718,394,1,267,-1,,661,719,0.0
3,1,44,1,0,0,718,394,1,267,-1,,661,719,0.0
4,1,44,1,1,0,718,394,1,267,-1,,661,719,0.0
5,1,44,1,1,1,718,394,1,267,95, ,661,719,0.0
2,1,45,0,0,0,921,558,1,103,-1,,661,922,0.0
3,1,45,1,0,0,921,558,1,103,-1,,661,922,0.0
4,1,45,1,1,0,921,558,1,103,-1,,661,922,0.0
5,1,45,1,1,1,921,558,1,103,95, ,661,922,0.0
2,1,46,0,0,0,1107,558,1,103,-1,,661,1108,0.0
3,1,46,1,0,0,1107,558,1,103,-1,,661,1108,0.0
4,1,46,1,1,0,1107,558,1,103,-1,,661,1108,0.0
5,1,46,1,1,1,1107,558,1,103,95, ,661,1108,0.0
2,1,47,0,0,0,1,658,1235,5,-1,,663,1236,0.0
3,1,47,1,0,0,1,658,1235,5,-1,,663,1236,0.0
4,1,47,1,1,0,1,658,1235,5,-1,,663,1236,0.0
5,1,47,1,1,1,1,658,1235,5,95, ,663,1236,0.0
2,1,48,0,0,0,4,638,1227,90,-1,,728,1231,0.0
3,1,48,1,0,0,4,638,1227,82,-1,,720,1231,0.0
4,1,48,1,1,0,18,638,1212,19,-1,,657,1230,0.0
5,1,48,1,1,1,18,639,27,14,82,TA,653,45,0.0
5,1,48,1,1,2,132,638,136,15,91,882-63-902,653,268,0.0
5,1,48,1,1,3,347,638,108,15,89,89324.57,653,455,0.0
5,1,48,1,1,4,539,638,94,15,94,4795.84,653,633,0.0
5,1,48,1,1,5,725,638,122,15,91,137013.88,653,847,0.0
5,1,48,1,1,6,927,638,110,15,91,24146.13,653,1037,0.0
5,1,48,1,1,7,1114,640,51,17,96,Gary,657,1165,0.0
5,1,48,1,1,8,1179,640,51,17,96,Loop,657,1230,0.0
4,1,48,1,2,0,139,670,1092,22,-1,,692,1231,0.0
5,1,48,1,2,1,139,670,63,22,96,Wage,692,202,0.0
5,1,48,1,2,2,211,670,41,17,96,and,687,252,0.0
5,1,48,1,2,3,261,670,40,17,96,Tax,687,301,0.0
5,1,48,1,2,4,864,675,81,15,96,Department,690,945,0.0
5,1,48,1,2,5,950,675,12,12,96,of,687,962,0.0
5,1,48,1,2,6,966,675,20,12,93,the,687,986,0.0
5,1,48,1,2,7,991,675,118,15,35,Treasury—Internal,690,1109,0.0
5,1,48,1,2,8,1115,675,59,12,96,Revenue,687,1174,0.0
